session_id,timestamp,source_ip,destination_service,connection_count,packets_per_second,failed_login_count,successful_login_count,login_frequency,port_scan_count,command_frequency,database_query_count,sensitive_file_access,privilege_escalation_attempt,lateral_movement_score,data_access_volume,session_duration,attacker_sophistication,attack_stage,asset_criticality,detection_confidence,attack_label
SESS-24E19D9E,2026-09-06T02:59:42.104641Z,10.0.1.168,PostgreSQL:5432,67,126.15,0,1,0.0,0,8.2,210,8,0,0.128,20.21,929.5,0.67,S6,0.82,0.81,DB_PROBE
SESS-7CF41F1E,2026-09-06T01:31:42.028298Z,183.9.67.246,API:8080,68,81.5,38,2,26.22,0,1.2,0,1,0,0.049,3.94,458.6,0.62,S3,0.41,0.84,CREDENTIAL_ATTACK
SESS-D7413D68,2026-09-05T19:40:41.890094Z,192.168.1.211,API:8080,9,11.25,0,1,0.0,0,1.21,5,0,0,0.04,4.3,900.0,0.34,S0,0.14,0.12,NORMAL
SESS-6A7EDE7E,2026-09-06T06:49:42.140016Z,10.0.1.83,PostgreSQL:5432,68,22.33,0,1,0.0,0,12.45,242,9,0,0.234,50.75,712.6,0.43,S6,0.85,0.88,DB_PROBE
SESS-B5F4238B,2026-09-05T17:40:42.386050Z,10.0.5.57,HTTPS:443,175,266.55,0,1,0.2,0,14.46,79,70,0,0.397,2165.8,1308.8,0.77,S7,0.96,0.92,EXFILTRATION
SESS-BCC32DC1,2026-09-05T23:57:42.156637Z,10.0.10.17,PostgreSQL:5432,90,29.35,4,1,2.0,0,11.87,205,6,0,0.344,51.43,183.1,0.68,S6,0.74,0.87,DB_PROBE
SESS-80CBEC28,2026-09-06T14:20:42.216228Z,10.0.1.190,API:8080,45,10.96,2,1,2.09,0,21.72,0,14,2,0.629,12.4,809.3,0.82,S4,0.43,0.98,PRIVILEGE_ESCALATION
SESS-A0C7607B,2026-09-05T21:01:42.257181Z,10.0.1.95,RDP:3389,118,217.05,8,1,3.37,47,15.72,5,18,1,0.931,113.98,454.0,0.95,S5,0.61,0.86,LATERAL_MOVEMENT
SESS-3220731D,2026-09-06T13:49:42.336863Z,10.0.10.127,PostgreSQL:5432,100,58.24,0,1,0.5,0,13.69,271,45,0,0.526,136.14,1563.6,0.91,S6,0.74,0.84,DATA_ACCESS
SESS-2626B31C,2026-09-05T20:51:42.177304Z,10.0.7.52,API:8080,88,110.44,1,1,0.5,0,9.42,239,5,0,0.121,102.86,1154.7,0.45,S6,0.71,0.82,DB_PROBE
SESS-055D084A,2026-09-06T03:23:42.253514Z,10.0.1.27,SMB:445,126,48.17,4,1,2.03,46,19.5,12,8,1,0.884,43.13,373.7,0.62,S5,0.54,0.85,LATERAL_MOVEMENT
SESS-C104761E,2026-09-05T19:14:42.367066Z,10.0.3.76,HTTPS:443,163,446.28,0,1,0.2,0,13.9,95,63,0,0.346,1203.81,903.8,0.87,S7,0.84,0.94,EXFILTRATION
SESS-C1185484,2026-09-05T15:36:41.906508Z,91.90.141.3,HTTPS:443,122,166.91,1,0,0.23,137,0.34,0,0,0,0.092,2.05,100.1,0.47,S1,0.38,0.73,RECONNAISSANCE
SESS-8A720254,2026-09-05T19:03:42.340537Z,10.0.7.201,PostgreSQL:5432,106,30.46,0,1,0.5,0,7.73,301,48,0,0.505,127.15,1188.5,0.9,S6,0.76,0.88,DATA_ACCESS
SESS-C02B9544,2026-09-05T21:30:42.247881Z,10.0.1.81,SSH:22,153,93.14,2,2,4.18,45,21.47,5,19,0,0.904,79.59,507.7,0.39,S5,0.69,0.95,LATERAL_MOVEMENT
SESS-AAA16A3E,2026-09-06T06:51:42.375807Z,10.0.4.21,SSH:22,190,158.01,0,1,0.2,0,28.2,88,71,0,0.368,1645.8,3419.4,0.71,S7,0.72,0.95,EXFILTRATION
SESS-427560C5,2026-09-05T19:57:41.866747Z,192.168.1.101,HTTPS:443,13,19.54,0,1,0.0,0,1.69,4,0,0,0.161,6.47,516.3,0.14,S0,0.36,0.15,NORMAL
SESS-23558F4A,2026-09-06T07:07:42.346355Z,10.0.9.190,API:8080,110,64.77,0,1,0.5,0,12.24,274,47,0,0.553,477.55,2311.0,0.76,S6,0.86,0.85,DATA_ACCESS
SESS-78257AFA,2026-09-06T14:18:42.034495Z,147.88.82.89,API:8080,56,45.74,42,1,5.43,0,4.61,0,0,0,0.291,19.53,314.8,0.82,S3,0.48,0.88,CREDENTIAL_ATTACK
SESS-7B6A9B58,2026-09-06T05:52:41.998044Z,176.33.59.162,SSH:22,130,66.2,92,0,74.06,0,0.66,0,0,0,0.158,8.51,281.1,0.24,S2,0.53,0.97,BRUTE_FORCE
SESS-4F501ABF,2026-09-06T00:44:41.891597Z,192.168.1.174,DNS:53,12,29.48,0,3,0.0,0,1.12,5,0,0,0.218,2.02,718.3,0.11,S0,0.44,0.14,NORMAL
SESS-5C0A05A3,2026-09-05T15:19:41.883626Z,192.168.1.68,HTTPS:443,15,25.85,0,1,0.0,0,1.2,2,0,0,0.141,0.95,840.5,0.2,S0,0.44,0.13,NORMAL
SESS-3FC511F1,2026-09-06T09:26:42.069435Z,130.7.127.58,SSH:22,66,56.83,44,2,15.59,0,0.17,5,0,0,0.508,2.68,225.8,0.61,S3,0.44,0.94,CREDENTIAL_ATTACK
SESS-C4E66951,2026-09-06T10:28:42.290316Z,10.0.5.22,RDP:3389,133,227.72,2,4,7.21,45,29.93,5,13,1,0.857,88.68,1263.0,0.8,S5,0.76,0.83,LATERAL_MOVEMENT
SESS-9A0D8169,2026-09-05T21:10:42.272975Z,10.0.1.14,SMB:445,140,30.95,4,2,6.45,38,15.45,12,14,0,0.728,71.21,667.7,0.9,S5,0.48,0.86,LATERAL_MOVEMENT
SESS-33A714DE,2026-09-05T15:10:42.382003Z,10.0.5.24,SSH:22,180,173.87,0,1,0.2,0,13.81,100,63,0,0.508,1729.08,410.2,0.67,S7,0.94,0.96,EXFILTRATION
SESS-B74809D5,2026-09-06T12:58:41.771818Z,192.168.1.159,DNS:53,15,3.66,0,2,0.0,0,0.5,5,0,0,0.145,2.24,745.6,0.53,S0,0.1,0.1,NORMAL
SESS-445130B6,2026-09-06T05:05:42.060125Z,217.27.64.58,API:8080,71,56.02,43,1,17.91,0,0.4,0,2,0,0.066,8.45,662.6,0.33,S3,0.7,0.95,CREDENTIAL_ATTACK
SESS-3CC11DFC,2026-09-06T06:19:42.082697Z,219.172.67.226,API:8080,55,63.54,48,1,9.91,0,4.7,0,0,0,0.178,8.27,387.3,0.29,S3,0.62,0.85,CREDENTIAL_ATTACK
SESS-8A75A483,2026-09-05T20:52:42.040777Z,155.97.222.238,API:8080,64,30.22,40,3,23.19,0,5.43,0,0,0,0.28,24.52,303.6,0.22,S3,0.47,0.83,CREDENTIAL_ATTACK
SESS-36331723,2026-09-06T07:48:42.341711Z,10.0.2.204,MySQL:3306,107,95.61,0,1,0.5,0,9.33,272,49,0,0.398,147.03,2386.6,0.89,S6,0.96,0.97,DATA_ACCESS
SESS-5549A013,2026-09-06T01:31:41.845524Z,192.168.1.219,API:8080,9,3.11,0,3,0.0,0,0.37,10,0,0,0.091,10.3,403.5,0.34,S0,0.41,0.1,NORMAL
SESS-AF6FAA44,2026-09-06T08:33:42.266729Z,10.0.1.25,SSH:22,153,51.88,4,1,2.3,46,9.91,0,12,0,0.948,78.83,714.8,0.67,S5,0.62,0.83,LATERAL_MOVEMENT
SESS-01E342B0,2026-09-05T14:56:42.072112Z,137.85.60.146,SSH:22,58,33.35,33,1,20.83,0,0.77,0,1,0,0.176,22.28,87.3,0.56,S3,0.62,0.91,CREDENTIAL_ATTACK
SESS-592F9B84,2026-09-05T16:08:41.875665Z,192.168.1.220,DNS:53,11,12.6,0,2,0.0,0,2.54,2,0,0,0.14,8.97,497.2,0.05,S0,0.31,0.1,NORMAL
SESS-E6A80BCF,2026-09-06T00:23:41.888737Z,192.168.1.89,DNS:53,11,20.32,0,1,0.0,0,2.18,5,0,0,0.306,2.35,195.5,0.24,S0,0.48,0.08,NORMAL
SESS-A93075A2,2026-09-05T22:14:42.046209Z,191.73.244.166,API:8080,70,61.25,37,1,23.83,0,7.33,0,0,0,0.296,13.99,779.9,0.83,S3,0.61,0.94,CREDENTIAL_ATTACK
SESS-71C471B6,2026-09-06T10:38:42.224786Z,10.0.4.20,API:8080,59,10.37,3,1,0.99,0,25.46,3,12,1,0.582,28.39,264.3,0.58,S4,0.69,0.91,PRIVILEGE_ESCALATION
SESS-14AD95C4,2026-09-06T02:25:41.889772Z,192.168.1.237,HTTPS:443,16,26.27,0,1,0.0,0,0.07,7,0,0,0.073,5.31,74.7,0.53,S0,0.18,0.12,NORMAL
SESS-4FF08D2F,2026-09-05T22:52:41.929517Z,119.177.249.43,HTTPS:443,117,126.59,2,0,1.61,138,1.26,0,0,0,0.335,1.58,50.9,0.33,S1,0.22,0.91,RECONNAISSANCE
SESS-1ED5E624,2026-09-05T20:50:41.689967Z,192.168.1.30,DNS:53,14,19.63,0,1,0.0,0,0.23,3,0,0,0.307,2.85,265.9,0.28,S0,0.24,0.14,NORMAL
SESS-5FC3D9B9,2026-09-05T15:51:42.366901Z,10.0.5.68,SSH:22,189,278.6,0,1,0.2,0,3.6,77,65,0,0.352,1621.71,1103.1,0.82,S7,0.7,0.92,EXFILTRATION
SESS-D512C55A,2026-09-05T19:09:41.881590Z,192.168.1.78,HTTPS:443,13,3.8,0,1,0.0,0,0.88,1,0,0,0.022,17.06,83.9,0.06,S0,0.23,0.01,NORMAL
SESS-AF8DCEAA,2026-09-06T07:55:42.320583Z,10.0.1.14,RDP:3389,154,93.18,8,1,5.0,48,17.53,12,12,0,0.822,56.68,872.0,0.96,S5,0.54,0.84,LATERAL_MOVEMENT
SESS-02368A21,2026-09-05T19:42:42.270483Z,10.0.4.45,SMB:445,136,81.36,8,1,5.03,54,13.2,12,11,2,0.941,51.97,1341.3,0.8,S5,0.81,0.95,LATERAL_MOVEMENT
SESS-41ED62EF,2026-09-06T03:55:41.966794Z,53.39.230.118,SSH:22,130,66.69,104,0,71.41,0,0.16,0,0,0,0.662,10.2,424.8,0.47,S2,0.79,0.87,BRUTE_FORCE
SESS-9C39CD7C,2026-09-06T05:39:42.288037Z,10.0.5.61,SSH:22,152,31.01,4,4,6.26,41,7.94,0,17,2,0.749,96.44,850.9,0.36,S5,0.67,0.93,LATERAL_MOVEMENT
SESS-87C845A8,2026-09-06T01:01:42.029474Z,168.198.14.78,API:8080,58,45.85,41,1,22.23,0,3.58,2,1,0,0.601,4.06,505.5,0.64,S3,0.41,0.85,CREDENTIAL_ATTACK
SESS-3C3E6C3A,2026-09-05T19:13:41.845887Z,192.168.1.183,API:8080,9,20.2,0,1,0.0,0,0.33,3,0,0,0.041,5.21,696.4,0.11,S0,0.29,0.05,NORMAL
SESS-3E0AB961,2026-09-05T19:35:41.773579Z,192.168.1.93,API:8080,21,25.78,0,3,0.0,0,1.36,6,0,0,0.167,4.63,320.6,0.12,S0,0.5,0.13,NORMAL
SESS-A9B11244,2026-09-06T01:13:42.293266Z,10.0.5.80,RDP:3389,137,198.81,8,2,7.77,49,14.82,0,13,0,0.799,137.35,716.2,0.65,S5,0.41,0.89,LATERAL_MOVEMENT
SESS-D7864C88,2026-09-05T15:38:41.946934Z,158.241.178.37,HTTPS:443,123,87.91,97,0,45.79,0,0.22,0,0,0,0.379,3.93,298.5,0.69,S2,0.83,0.96,BRUTE_FORCE
SESS-EB56544F,2026-09-06T08:29:42.319067Z,10.0.2.98,RDP:3389,129,54.92,4,2,3.2,44,31.17,0,16,1,0.882,108.44,389.4,0.77,S5,0.57,0.82,LATERAL_MOVEMENT
SESS-CE8C33CB,2026-09-06T02:05:42.229050Z,10.0.4.196,API:8080,66,7.64,2,1,2.58,0,12.12,0,16,3,0.586,20.11,193.7,0.59,S4,0.78,0.84,PRIVILEGE_ESCALATION
SESS-7AF3933F,2026-09-06T07:03:42.156214Z,10.0.3.132,API:8080,84,22.54,0,1,0.0,0,7.53,204,8,0,0.326,65.51,1007.4,0.66,S6,0.96,0.9,DB_PROBE
SESS-017CBF07,2026-09-06T06:00:42.064226Z,88.161.120.110,SSH:22,65,73.99,33,1,4.97,0,1.77,2,1,0,0.345,7.22,332.0,0.72,S3,0.55,0.96,CREDENTIAL_ATTACK
SESS-07562917,2026-09-05T22:41:42.038343Z,158.19.201.107,API:8080,64,30.88,47,1,29.39,0,2.54,0,0,0,0.113,9.64,259.3,0.47,S3,0.58,0.89,CREDENTIAL_ATTACK
SESS-AC707585,2026-09-05T15:29:41.682770Z,192.168.1.224,HTTPS:443,17,15.85,0,1,0.0,0,3.79,3,0,0,0.072,11.72,779.1,0.27,S0,0.48,0.1,NORMAL
SESS-6292AED2,2026-09-05T21:50:42.096895Z,10.0.1.169,API:8080,91,72.94,0,1,0.0,0,13.79,211,11,0,0.015,33.33,539.0,0.64,S6,0.78,0.94,DB_PROBE
SESS-3B66C01B,2026-09-06T07:54:41.914935Z,92.181.90.8,HTTPS:443,116,85.96,0,0,0.0,161,3.64,0,0,0,0.138,1.02,216.2,0.31,S1,0.44,0.93,RECONNAISSANCE
SESS-0DDE1A03,2026-09-05T19:58:41.844173Z,192.168.1.225,DNS:53,10,8.2,0,2,0.0,0,0.8,8,0,0,0.232,11.62,527.8,0.38,S0,0.2,0.09,NORMAL
SESS-E6B37400,2026-09-05T20:00:41.896831Z,192.168.1.133,API:8080,8,22.94,0,1,0.0,0,0.94,7,0,0,0.086,4.1,551.6,0.38,S0,0.5,0.04,NORMAL
SESS-B135BDD1,2026-09-06T11:14:41.865474Z,192.168.1.167,API:8080,15,8.27,0,2,0.0,0,0.45,4,0,0,0.198,7.45,125.0,0.31,S0,0.18,0.04,NORMAL
SESS-8C45788D,2026-09-06T12:55:42.072239Z,151.151.31.199,HTTPS:443,76,17.94,39,1,14.13,0,2.94,0,1,0,0.391,8.14,147.6,0.6,S3,0.83,0.84,CREDENTIAL_ATTACK
SESS-CBE8CB5F,2026-09-06T08:05:42.313586Z,10.0.4.63,SSH:22,140,79.89,4,1,2.42,44,13.44,0,8,1,0.82,72.46,910.8,0.6,S5,0.74,0.93,LATERAL_MOVEMENT
SESS-A22D3F1D,2026-09-05T20:58:41.942833Z,113.134.122.194,RDP:3389,119,227.33,0,0,0.0,137,1.31,0,0,0,0.247,1.09,155.8,0.44,S1,0.13,0.89,RECONNAISSANCE
SESS-4C1850D9,2026-09-05T21:25:42.023687Z,87.108.110.199,API:8080,75,96.45,44,2,7.23,0,0.17,2,0,0,0.094,8.25,767.8,0.9,S3,0.54,0.95,CREDENTIAL_ATTACK
SESS-8DA7FE1F,2026-09-06T13:18:42.218875Z,10.0.5.30,API:8080,54,31.88,1,1,3.21,0,15.73,0,19,6,0.511,14.02,606.9,0.95,S4,0.55,0.83,PRIVILEGE_ESCALATION
SESS-F2955A70,2026-09-06T09:19:41.925283Z,89.138.9.207,HTTPS:443,105,205.07,2,0,0.85,157,0.2,0,0,0,0.375,2.88,60.4,0.19,S1,0.46,0.72,RECONNAISSANCE
SESS-2118E2F2,2026-09-06T13:50:42.199467Z,10.0.3.103,SSH:22,46,16.37,3,1,1.27,0,34.28,0,15,4,0.667,8.32,701.5,0.84,S4,0.73,0.88,PRIVILEGE_ESCALATION
SESS-B917ED36,2026-09-05T18:55:42.141151Z,10.0.7.105,PostgreSQL:5432,89,39.22,1,1,0.5,0,6.32,234,9,0,0.06,45.97,991.5,0.47,S6,0.9,0.85,DB_PROBE
SESS-99AF5FC6,2026-09-06T13:41:42.273983Z,10.0.1.53,SSH:22,137,76.98,8,1,7.68,40,7.2,5,13,2,0.875,29.18,604.4,0.71,S5,0.54,0.88,LATERAL_MOVEMENT
SESS-AECDFEEF,2026-09-06T05:18:42.005940Z,176.162.189.132,SSH:22,66,61.48,33,2,17.12,0,5.76,0,0,0,0.138,18.53,204.5,0.4,S3,0.49,0.79,CREDENTIAL_ATTACK
SESS-E0FDAC15,2026-09-06T12:37:41.836631Z,192.168.1.222,HTTPS:443,17,9.24,0,1,0.0,0,0.17,4,0,0,0.042,4.11,223.3,0.61,S0,0.46,0.12,NORMAL
SESS-8678B549,2026-09-05T23:28:41.861120Z,192.168.1.90,HTTPS:443,14,23.49,0,1,0.0,0,2.38,4,0,0,0.103,0.65,284.4,0.32,S0,0.42,0.06,NORMAL
SESS-7ED97BE6,2026-09-06T08:23:42.246063Z,10.0.2.91,SMB:445,129,208.38,15,2,2.81,45,22.31,0,12,0,0.969,121.84,1156.6,0.88,S5,0.58,0.89,LATERAL_MOVEMENT
SESS-CE9709A6,2026-09-06T05:20:42.211843Z,10.0.2.64,SSH:22,37,17.97,1,1,2.45,0,37.14,0,12,4,0.599,11.1,203.5,0.52,S4,0.67,0.91,PRIVILEGE_ESCALATION
SESS-8D159B66,2026-09-06T04:53:41.940553Z,51.68.217.188,RDP:3389,112,224.28,0,0,0.0,162,1.95,0,0,0,0.227,1.47,152.5,0.25,S1,0.12,0.83,RECONNAISSANCE
SESS-9BA4A73D,2026-09-06T12:45:42.385398Z,10.0.4.74,SSH:22,189,287.28,0,1,0.2,0,21.38,77,63,0,0.778,1859.57,543.8,0.84,S7,0.91,0.96,EXFILTRATION
SESS-7ECCA201,2026-09-06T09:40:41.921879Z,76.99.24.53,RDP:3389,108,182.69,0,0,0.0,164,2.02,0,0,0,0.102,2.98,115.9,0.52,S1,0.45,0.82,RECONNAISSANCE
SESS-37C5155D,2026-09-05T17:43:41.663204Z,192.168.1.155,DNS:53,8,5.28,0,1,0.0,0,1.36,4,0,0,0.17,7.66,885.7,0.35,S0,0.1,0.05,NORMAL
SESS-D6733ABD,2026-09-05T15:07:41.943359Z,130.67.239.148,HTTPS:443,92,52.32,0,0,0.0,144,3.01,0,0,0,0.073,2.26,294.8,0.82,S1,0.29,0.76,RECONNAISSANCE
SESS-FBA7EBA7,2026-09-06T04:39:42.021431Z,126.179.113.68,HTTPS:443,60,42.95,32,1,12.12,0,0.48,0,0,0,0.475,2.6,542.8,0.58,S3,0.77,0.81,CREDENTIAL_ATTACK
SESS-0E63DA83,2026-09-06T14:37:42.115687Z,10.0.6.101,API:8080,90,84.05,1,1,0.5,0,6.17,234,8,0,0.098,31.72,506.3,0.81,S6,0.73,0.94,DB_PROBE
SESS-89DD2435,2026-09-05T15:38:42.232337Z,10.0.2.131,API:8080,48,17.35,2,1,3.35,0,27.6,0,12,5,0.598,12.6,152.4,0.78,S4,0.44,0.95,PRIVILEGE_ESCALATION
SESS-CA49F241,2026-09-06T04:39:41.783750Z,192.168.1.104,API:8080,16,10.18,0,1,0.0,0,0.7,7,0,0,0.027,6.25,432.0,0.51,S0,0.15,0.04,NORMAL
SESS-7366F887,2026-09-05T15:58:42.202390Z,10.0.4.69,API:8080,50,34.35,2,1,1.15,0,21.71,0,11,2,0.41,25.61,424.7,0.91,S4,0.6,0.95,PRIVILEGE_ESCALATION
SESS-D90EB0CF,2026-09-05T21:30:41.929043Z,143.39.69.16,RDP:3389,115,96.04,0,0,0.0,149,0.01,0,0,0,0.376,6.72,107.4,0.54,S1,0.44,0.77,RECONNAISSANCE
SESS-A50EF3E8,2026-09-06T00:07:42.340465Z,10.0.5.68,MySQL:3306,94,59.61,0,1,0.5,0,7.46,269,46,0,0.341,391.61,674.7,0.83,S6,0.83,0.92,DATA_ACCESS
SESS-36FEFE00,2026-09-06T02:06:42.383610Z,10.0.3.64,DNS:53,185,178.84,0,1,0.2,0,25.59,74,68,0,0.474,1490.99,2673.0,0.48,S7,0.85,0.94,EXFILTRATION
SESS-8C4722B0,2026-09-06T01:07:42.011298Z,126.234.14.69,API:8080,63,80.75,31,1,17.07,0,0.22,0,0,0,0.123,7.67,233.8,0.86,S3,0.58,0.78,CREDENTIAL_ATTACK
SESS-36CD3429,2026-09-06T05:13:42.005489Z,89.248.91.206,HTTPS:443,67,22.98,40,2,22.18,0,5.82,0,1,0,0.304,19.9,236.9,0.27,S3,0.72,0.84,CREDENTIAL_ATTACK
SESS-D8B54E2F,2026-09-06T07:29:41.685601Z,192.168.1.174,API:8080,16,29.07,0,1,0.0,0,1.89,3,0,0,0.007,3.07,448.2,0.08,S0,0.19,0.08,NORMAL
SESS-F50E25E5,2026-09-05T23:56:41.964533Z,101.103.85.17,RDP:3389,146,66.84,108,0,35.44,0,0.11,0,0,0,0.07,4.56,229.1,0.58,S2,0.53,0.88,BRUTE_FORCE
SESS-2DAD145A,2026-09-06T06:13:41.848777Z,192.168.1.18,DNS:53,15,32.8,0,1,0.0,0,0.46,3,0,0,0.157,3.94,693.6,0.23,S0,0.2,0.09,NORMAL
SESS-14665D70,2026-09-06T06:05:41.972389Z,200.105.76.155,HTTPS:443,146,61.81,103,0,64.7,0,2.51,0,0,0,0.195,7.89,210.4,0.51,S2,0.58,0.8,BRUTE_FORCE
SESS-3A50F9E6,2026-09-06T00:18:42.032894Z,162.6.48.244,SSH:22,70,21.96,41,1,8.42,0,4.9,0,0,0,0.315,2.63,658.5,0.43,S3,0.62,0.84,CREDENTIAL_ATTACK
SESS-96E4AD03,2026-09-06T10:44:41.921278Z,125.21.251.33,API:8080,90,174.31,0,0,0.0,170,0.82,0,0,0,0.554,7.82,271.1,0.33,S1,0.46,0.78,RECONNAISSANCE
SESS-A6A788C6,2026-09-06T12:38:42.345005Z,10.0.3.79,SMB:445,98,6.07,1,1,0.5,0,12.37,275,47,0,0.233,78.72,375.6,0.68,S6,0.88,0.87,DATA_ACCESS
SESS-0DE5E6E2,2026-09-06T06:57:41.847892Z,192.168.1.44,DNS:53,10,45.61,0,1,0.0,0,4.52,6,0,0,0.051,4.6,607.6,0.18,S0,0.49,0.11,NORMAL
SESS-35A83BF9,2026-09-06T00:24:41.648119Z,192.168.1.66,DNS:53,18,31.9,0,2,0.0,0,3.41,4,0,0,0.102,5.46,597.2,0.2,S0,0.2,0.04,NORMAL
SESS-B6862439,2026-09-06T10:38:42.137342Z,10.0.5.46,PostgreSQL:5432,76,53.58,1,1,0.5,0,13.38,224,12,1,0.262,47.15,462.4,0.59,S6,0.94,0.93,DB_PROBE
SESS-C85A4728,2026-09-05T23:20:42.384363Z,10.0.2.76,DNS:53,205,184.88,0,1,0.2,0,8.03,93,70,0,0.361,2785.57,1845.2,0.7,S7,0.8,0.95,EXFILTRATION
SESS-9A8DB5F7,2026-09-06T00:34:41.926004Z,137.171.171.63,SSH:22,113,54.98,2,0,0.5,140,0.9,0,0,0,0.299,7.01,99.9,0.53,S1,0.15,0.84,RECONNAISSANCE
SESS-41AA9C57,2026-09-06T10:34:41.746604Z,192.168.1.22,HTTPS:443,9,9.72,0,1,0.0,0,0.39,5,0,0,0.113,1.67,450.2,0.06,S0,0.17,0.05,NORMAL
SESS-3E6C1BE1,2026-09-06T00:20:42.066570Z,160.184.191.11,API:8080,72,43.78,36,1,8.49,0,0.69,0,0,0,0.092,11.79,535.9,0.6,S3,0.52,0.79,CREDENTIAL_ATTACK
SESS-EF1BECC3,2026-09-05T17:51:42.343889Z,10.0.7.139,API:8080,100,74.64,0,1,0.5,0,3.21,280,33,0,0.164,450.05,2017.6,0.44,S6,0.85,0.98,DATA_ACCESS
SESS-F50A735F,2026-09-05T23:26:42.273848Z,10.0.1.28,SSH:22,138,213.24,4,2,4.69,42,17.56,5,11,1,0.846,38.8,1096.6,0.48,S5,0.63,0.92,LATERAL_MOVEMENT
SESS-4ABFDDB4,2026-09-05T19:21:41.937929Z,53.45.40.251,RDP:3389,98,158.31,0,0,0.0,153,3.29,0,0,0,0.272,5.86,102.8,0.27,S1,0.39,0.78,RECONNAISSANCE
SESS-627B1A98,2026-09-05T20:45:42.251811Z,10.0.5.54,RDP:3389,134,106.08,15,1,2.22,48,25.0,0,11,0,0.85,21.55,1344.4,0.83,S5,0.45,0.86,LATERAL_MOVEMENT
SESS-7690BD6F,2026-09-06T04:44:41.887195Z,192.168.1.162,HTTPS:443,14,30.57,0,2,0.0,0,9.01,9,0,0,0.336,1.43,699.1,0.18,S0,0.49,0.08,NORMAL
SESS-1042A3FA,2026-09-06T05:40:41.655531Z,192.168.1.247,DNS:53,13,17.44,0,1,0.0,0,3.7,7,0,0,0.09,1.64,565.3,0.13,S0,0.18,0.02,NORMAL
SESS-58EDA0CF,2026-09-06T07:35:41.925238Z,187.22.5.92,RDP:3389,105,277.41,1,0,0.41,150,7.9,0,0,0,0.173,3.01,86.7,0.43,S1,0.48,0.94,RECONNAISSANCE
SESS-C670BB2D,2026-09-06T06:04:42.018720Z,188.236.4.156,API:8080,67,43.76,39,2,12.82,0,0.13,5,0,0,0.166,5.85,731.1,0.34,S3,0.71,0.78,CREDENTIAL_ATTACK
SESS-9BFB3CAC,2026-09-06T12:06:42.152219Z,10.0.4.133,PostgreSQL:5432,85,39.56,2,1,1.0,0,10.31,235,5,0,0.112,104.86,828.0,0.5,S6,0.75,0.96,DB_PROBE
SESS-E6BEC117,2026-09-06T10:12:41.910207Z,136.85.62.166,HTTPS:443,111,153.7,2,0,1.88,142,1.75,0,0,0,0.156,3.78,159.7,0.43,S1,0.24,0.95,RECONNAISSANCE
SESS-5E9CB6A3,2026-09-06T11:27:41.868395Z,192.168.1.52,API:8080,12,16.46,0,1,0.0,0,1.06,7,0,0,0.024,4.33,160.7,0.05,S0,0.18,0.14,NORMAL
SESS-6A2C9E7F,2026-09-05T14:56:41.803612Z,192.168.1.67,DNS:53,11,2.25,0,1,0.0,0,0.32,8,0,0,0.041,4.81,515.4,0.08,S0,0.38,0.08,NORMAL
SESS-F9C0155E,2026-09-06T04:04:42.293540Z,10.0.1.51,RDP:3389,141,18.17,4,2,5.89,39,45.8,0,12,0,0.765,104.99,1202.3,0.6,S5,0.72,0.81,LATERAL_MOVEMENT
SESS-672C23F4,2026-09-06T09:18:41.667868Z,192.168.1.200,DNS:53,23,20.13,0,1,0.0,0,1.09,6,0,0,0.048,1.06,551.5,0.43,S0,0.48,0.14,NORMAL
SESS-BFD7756E,2026-09-05T19:20:42.306885Z,10.0.5.64,SSH:22,142,59.79,4,2,3.39,52,13.68,0,17,1,0.924,70.03,1280.7,0.64,S5,0.67,0.88,LATERAL_MOVEMENT
SESS-8FA55677,2026-09-06T01:11:42.069082Z,94.236.99.27,SSH:22,65,70.7,40,2,20.29,0,0.18,2,0,0,0.441,9.64,385.6,0.44,S3,0.58,0.95,CREDENTIAL_ATTACK
SESS-FBAEE5E7,2026-09-06T03:57:41.906112Z,180.184.245.11,HTTPS:443,100,53.02,0,0,0.0,152,2.1,0,0,0,0.558,5.05,175.8,0.38,S1,0.22,0.75,RECONNAISSANCE
SESS-9F278CCC,2026-09-05T15:18:42.031430Z,154.65.109.87,SSH:22,69,45.94,36,1,18.16,0,0.19,0,2,0,0.229,10.59,177.3,0.57,S3,0.71,0.94,CREDENTIAL_ATTACK
SESS-88A03246,2026-09-05T21:37:41.872404Z,192.168.1.140,HTTPS:443,8,7.71,0,1,0.0,0,0.01,7,0,0,0.036,3.84,431.9,0.54,S0,0.24,0.08,NORMAL
SESS-F987AEC2,2026-09-05T23:34:41.956226Z,91.79.85.123,SSH:22,122,48.46,113,1,24.32,0,1.6,0,0,0,0.213,2.93,201.5,0.13,S2,0.73,0.87,BRUTE_FORCE
SESS-9A300B8C,2026-09-06T10:43:42.376299Z,10.0.2.77,DNS:53,191,129.69,0,1,0.2,0,9.82,98,63,0,0.475,3417.68,3135.3,0.55,S7,0.95,0.89,EXFILTRATION
SESS-5F9CA00D,2026-09-05T20:31:41.954444Z,110.75.11.164,SSH:22,134,140.0,112,0,65.1,1,0.05,0,0,0,0.091,7.12,521.8,0.29,S2,0.71,0.88,BRUTE_FORCE
SESS-DEDC932F,2026-09-05T21:27:41.657109Z,192.168.1.77,HTTPS:443,13,18.54,0,1,0.0,0,0.64,3,0,0,0.093,14.2,73.7,0.31,S0,0.14,0.02,NORMAL
